date,close,gain,loss,avg_gain,avg_loss,rsi
559,10859.55,512.89,0,278.51,229.71,54.8
560,11098.08,238.52,0,275.65,213.3,56.38
561,11356.04,257.97,0,274.39,198.06,58.08
562,11286.68,0,69.37,254.79,188.87,57.43
563,11526.42,239.74,0,253.72,175.38,59.13
564,10727.72,0,798.7,235.59,219.9,51.72
565,9999.68,0,728.03,218.77,256.2,46.06
566,9420.85,0,578.83,203.14,279.24,42.11
567,9276.34,0,144.52,188.63,269.62,41.16
568,8890.87,0,385.47,175.16,277.89,38.66
569,9512.46,621.59,0,207.04,258.05,44.52
570,9232.71,0,279.75,192.26,259.6,42.55
571,9216.53,0,16.17,178.52,242.21,42.43
572,8307.22,0,909.31,165.77,289.86,36.38
573,8359.37,52.14,0,157.65,269.15,36.94
574,8520.01,160.64,0,157.87,249.93,38.71
575,8063.41,0,456.6,146.59,264.69,35.64
576,8217.84,154.43,0,147.15,245.78,37.45
577,8640.52,422.68,0,166.83,228.23,42.23
578,8926.82,286.3,0,175.37,211.93,45.28
579,8970.32,43.5,0,165.95,196.79,45.75
580,8736.39,0,233.93,154.09,199.44,43.59
581,8824.59,88.21,0,149.39,185.2,44.65
582,8621.15,0,203.44,138.72,186.5,42.65
583,8478.64,0,142.51,128.81,183.36,41.26
584,8186.2,0,292.44,119.61,191.15,38.49
585,7836.76,0,349.43,111.06,202.46,35.43
586,7930.78,94.02,0,109.85,187.99,36.88
587,7126.9,0,803.88,102.0,231.99,30.54
588,6897.27,0,229.63,94.71,231.82,29.01
589,6975.28,78.01,0,93.52,215.26,30.29
590,6836.57,0,138.7,86.84,209.79,29.28
591,7080.42,243.84,0,98.06,194.81,33.48
592,7464.36,383.94,0,118.48,180.89,39.58
593,6845.32,0,619.04,110.01,212.19,34.14
594,6855.42,10.11,0,102.88,197.03,34.3
595,6628.75,0,226.67,95.53,199.15,32.42
596,6884.48,255.72,0,106.97,184.92,36.65
597,6984.81,100.33,0,106.5,171.71,38.28
598,6778.49,0,206.32,98.89,174.19,36.21
599,6829.32,50.82,0,95.46,161.74,37.11
600,6925.1,95.79,0,95.48,150.19,38.87
601,7836.4,911.29,0,153.75,139.46,52.44
602,7845.75,9.36,0,143.44,129.5,52.55
603,7897.72,51.97,0,136.91,120.25,53.24
604,8258.07,360.35,0,152.87,111.66,57.79
605,8031.0,0,227.07,141.95,119.91,54.21
606,7873.64,0,157.36,131.81,122.58,51.81
607,8097.42,223.78,0,138.38,113.83,54.87
608,8277.46,180.04,0,141.35,105.69,57.22
609,8499.45,221.99,0,147.11,98.15,59.98
610,8878.43,378.98,0,163.67,91.13,64.23
611,8769.01,0,109.42,151.98,92.44,62.18
612,8881.39,112.38,0,149.15,85.84,63.47
613,9716.49,835.1,0,198.15,79.71,71.31
614,8825.2,0,891.29,184.0,137.68,57.2
615,9221.87,396.67,0,199.19,127.84,60.91
616,8940.38,0,281.49,184.96,138.82,57.13
617,9249.66,309.28,0,193.84,128.9,60.06
618,9325.63,75.97,0,185.42,119.69,60.77
619,9198.19,0,127.44,172.18,120.25,58.88
620,9024.39,0,173.8,159.88,124.07,56.3
621,9122.65,98.27,0,155.48,115.21,57.44
622,9551.14,428.48,0,174.98,106.98,62.06
623,9634.54,83.4,0,168.44,99.34,62.9
624,9766.24,131.71,0,165.81,92.24,64.25
625,9583.87,0,182.37,153.97,98.68,60.94
626,9308.27,0,275.61,142.97,111.32,56.22
627,9149.52,0,158.75,132.76,114.71,53.65
628,9248.96,99.44,0,130.38,106.51,55.04
629,8969.94,0,279.02,121.07,118.84,50.46
630,8405.56,0,564.38,112.42,150.66,42.73
631,8480.58,75.02,0,109.75,139.9,43.96
632,8683.99,203.41,0,116.44,129.91,47.27
633,8696.97,12.99,0,109.05,120.63,47.48
634,8473.35,0,223.63,101.26,127.98,44.17
635,8343.13,0,130.22,94.03,128.14,42.32
636,8056.05,0,287.07,87.31,139.5,38.5
637,8202.83,146.77,0,91.56,129.53,41.41
638,8180.63,0,22.2,85.02,121.87,41.09
639,8443.26,262.63,0,97.7,113.16,46.34
640,8355.0,0,88.26,90.73,111.38,44.89
641,8009.3,0,345.7,84.25,128.12,39.67
642,7556.32,0,452.98,78.23,151.32,34.08
643,7563.44,7.12,0,73.15,140.51,34.24
644,7472.02,0,91.41,67.92,137.01,33.14
645,7328.87,0,143.15,63.07,137.45,31.45
646,7326.64,0,2.23,58.57,127.79,31.43
647,7111.07,0,215.58,54.38,134.06,28.86
648,7451.23,340.16,0,74.8,124.48,37.53
649,7380.85,0,70.38,69.45,120.62,36.54
650,7460.17,79.32,0,70.16,112.0,38.51
651,7487.08,26.91,0,67.07,104.0,39.21
652,7567.51,80.44,0,68.02,96.57,41.33
653,7639.88,72.37,0,68.33,89.68,43.25
654,7463.65,0,176.22,63.45,95.86,39.83
655,7569.01,105.36,0,66.45,89.01,42.74
656,7605.58,36.57,0,64.31,82.65,43.76
657,7613.78,8.2,0,60.3,76.75,44.0
658,7561.17,0,52.61,56.0,75.02,42.74
659,7415.0,0,146.16,52.0,80.11,39.36
660,6767.5,0,647.5,48.28,120.63,28.58
661,6880.13,112.63,0,52.88,112.02,32.07
662,6581.83,0,298.31,49.1,125.32,28.15
663,6334.1,0,247.73,45.59,134.07,25.38
664,6644.72,310.62,0,64.53,124.49,34.14
665,6406.81,0,237.91,59.92,132.59,31.12
666,6478.82,72.01,0,60.78,123.12,33.05
667,6418.85,0,59.97,56.44,118.61,32.24
668,6677.53,258.68,0,70.88,110.14,39.16
669,6708.68,31.15,0,68.05,102.27,39.95
670,6714.38,5.69,0,63.59,94.97,40.11
671,6690.83,0,23.54,59.05,89.86,39.65
672,6088.58,0,602.25,54.83,126.46,30.24
673,6169.44,80.86,0,56.69,117.43,32.56
674,6159.71,0,9.73,52.64,109.74,32.42
675,6241.85,82.14,0,54.75,101.9,34.95
676,6069.87,0,171.98,50.84,106.9,32.23
677,6117.04,47.16,0,50.58,99.27,33.75
678,5879.99,0,237.05,46.96,109.11,30.09
679,6182.26,302.27,0,65.2,101.32,39.16
680,6366.5,184.24,0,73.7,94.08,43.93
681,6312.88,0,53.62,68.44,91.19,42.87
682,6595.55,282.67,0,83.74,84.68,49.72
683,6497.61,0,97.94,77.76,85.62,47.59
684,6562.72,65.11,0,76.86,79.51,49.15
685,6537.74,0,24.98,71.37,75.61,48.56
686,6603.29,65.55,0,70.95,70.21,50.26
687,6759.84,156.54,0,77.06,65.2,54.17
688,6700.64,0,59.2,71.56,64.77,52.49
689,6648.26,0,52.38,66.45,63.88,50.98
690,6303.38,0,344.88,61.7,83.95,42.36
691,6373.23,69.85,0,62.28,77.96,44.41
692,6230.59,0,142.64,57.84,82.58,41.19
693,6248.4,17.81,0,54.98,76.68,41.76
694,6246.14,0,2.26,51.05,71.36,41.7
695,6349.7,103.56,0,54.8,66.27,45.26
696,6741.69,392.0,0,78.89,61.53,56.18
697,7303.37,561.68,0,113.37,57.14,66.49
698,7334.77,31.4,0,107.52,53.06,66.96
699,7442.8,108.03,0,107.55,49.27,68.58
700,7331.87,0,110.93,99.87,53.67,65.04
701,7379.14,47.27,0,96.11,49.84,65.85
702,7395.87,16.73,0,90.44,46.28,66.15
703,7705.0,309.13,0,106.06,42.97,71.17
704,8422.37,717.38,0,149.73,39.9,78.96
705,8144.55,0,277.82,139.03,56.9,70.96
706,7929.08,0,215.47,129.1,68.22,65.43
707,8145.33,216.25,0,135.33,63.35,68.11
708,8192.14,46.8,0,129.0,58.83,68.68
709,8197.59,5.46,0,120.18,54.62,68.75
710,8185.92,0,11.67,111.6,51.56,68.4
711,7738.25,0,447.67,103.62,79.85,56.48
712,7612.3,0,125.95,96.22,83.14,53.65
713,7540.63,0,71.67,89.35,82.32,52.05
714,7411.67,0,128.97,82.97,85.65,49.2
715,7009.01,0,402.65,77.04,108.3,41.57
716,7036.61,27.6,0,73.51,100.56,42.23
717,6926.12,0,110.49,68.26,101.27,40.26
718,6711.73,0,214.38,63.38,109.35,36.69
719,6259.53,0,452.2,58.86,133.84,30.54
720,6531.25,271.72,0,74.06,124.28,37.34
721,6166.59,0,364.66,68.77,141.45,32.71
722,6205.22,38.63,0,66.62,131.35,33.65
723,6318.41,113.19,0,69.94,121.96,36.45
724,6284.0,0,34.41,64.95,115.71,35.95
725,6212.23,0,71.77,60.31,112.57,34.88
726,6267.77,55.54,0,59.97,104.53,36.45
727,6309.39,41.62,0,58.66,97.06,37.67
728,6566.72,257.33,0,72.85,90.13,44.7
729,6382.06,0,184.65,67.64,96.88,41.11
730,6475.49,93.43,0,69.49,89.96,43.58
731,6242.88,0,232.61,64.52,100.15,39.18
732,6467.27,224.39,0,75.94,93.0,44.95
733,6336.66,0,130.62,70.52,95.69,42.43
734,6521.07,184.41,0,78.65,88.85,46.96
735,6684.38,163.31,0,84.7,82.5,50.66
736,6736.04,51.66,0,82.34,76.61,51.8
737,6728.29,0,7.75,76.46,71.69,51.61
738,6911.1,182.81,0,84.06,66.57,55.8
739,7075.98,164.89,0,89.83,61.82,59.24
740,7046.75,0,29.23,83.41,59.49,58.37
741,7024.15,0,22.6,77.45,56.85,57.67
742,7027.63,3.49,0,72.17,52.79,57.75
743,7211.27,183.64,0,80.13,49.02,62.04
744,7305.27,94.0,0,81.12,45.52,64.06
745,7260.9,0,44.38,75.33,45.44,62.37
746,7359.46,98.57,0,76.99,42.19,64.6
747,6764.93,0,594.54,71.49,81.65,46.68
748,6498.28,0,266.65,66.38,94.86,41.17
749,6397.82,0,100.46,61.64,95.26,39.29
750,6181.19,0,216.62,57.24,103.93,35.51
751,6260.76,79.57,0,58.83,96.51,37.87
752,6308.14,47.37,0,58.01,89.61,39.3
753,6278.92,0,29.22,53.87,85.3,38.71
754,6330.57,51.66,0,53.71,79.21,40.41
755,6486.46,155.89,0,61.01,73.55,45.34
756,6500.01,13.55,0,57.62,68.3,45.76
757,6530.22,30.21,0,55.66,63.42,46.74
758,6506.25,0,23.97,51.69,60.6,46.03
759,6250.12,0,256.13,48.0,74.57,39.16
760,6347.07,96.95,0,51.49,69.24,42.65
761,6383.75,36.68,0,50.43,64.29,43.96
762,6491.89,108.13,0,54.56,59.7,47.75
763,6753.83,261.95,0,69.37,55.44,55.58
764,6747.03,0,6.8,64.41,51.96,55.35
765,6711.03,0,36.0,59.81,50.82,54.06
766,6596.19,0,114.84,55.54,55.4,50.07
767,6441.31,0,154.88,51.57,62.5,45.21
768,6462.8,21.48,0,49.42,58.04,45.99
769,6704.7,241.91,0,63.17,53.89,53.96
770,6634.77,0,69.94,58.66,55.04,51.59
771,6606.07,0,28.69,54.47,53.16,50.61
772,6626.04,19.96,0,52.01,49.36,51.31
773,6598.84,0,27.2,48.29,47.78,50.27
774,6524.61,0,74.23,44.84,49.67,47.45
775,6499.26,0,25.35,41.64,47.93,46.49
776,6578.7,79.44,0,44.34,44.51,49.91
777,6621.19,42.49,0,44.21,41.33,51.68
778,6589.12,0,32.06,41.05,40.66,50.24
779,6584.83,0,4.29,38.12,38.07,50.03
780,6653.09,68.26,0,40.27,35.35,53.25
781,6633.75,0,19.34,37.39,34.2,52.23
782,6582.46,0,51.29,34.72,35.43,49.5
783,6234.37,0,348.09,32.24,57.76,35.82
784,6285.59,51.23,0,33.6,53.63,38.52
785,6314.88,29.29,0,33.29,49.8,40.06
786,6328.55,13.67,0,31.89,46.24,40.81
787,6659.88,331.32,0,53.28,42.94,55.37
788,6635.13,0,24.75,49.47,41.64,54.3
789,6635.74,0.62,0,45.98,38.67,54.32
790,6517.51,0,118.23,42.7,44.35,49.05
791,6483.83,0,33.68,39.65,43.59,47.63
792,6532.68,48.85,0,40.31,40.48,49.89
793,6529.67,0,3.01,37.43,37.8,49.75
794,6512.59,0,17.08,34.75,36.32,48.9
795,6472.8,0,39.79,32.27,36.57,46.88
796,6481.44,8.64,0,30.58,33.95,47.39
797,6458.19,0,23.25,28.4,33.19,46.11
798,6468.83,10.63,0,27.13,30.82,46.82
799,6457.06,0,11.77,25.19,29.46,46.1
800,6481.32,24.26,0,25.13,27.35,47.88
801,6292.65,0,188.68,23.33,38.88,37.5
802,6331.78,39.13,0,24.46,36.1,40.39
803,6366.72,34.94,0,25.21,33.52,42.92
804,6379.97,13.25,0,24.35,31.13,43.9
805,6425.44,45.47,0,25.86,28.9,47.22
806,6388.19,0,37.25,24.02,29.5,44.87
807,6351.06,0,37.13,22.3,30.05,42.6
808,6415.44,64.38,0,25.31,27.9,47.56
809,6474.85,59.4,0,27.74,25.91,51.71
810,6574.8,99.95,0,32.9,24.06,57.76
811,6490.45,0,84.35,30.55,28.36,51.86
812,6413.78,0,76.67,28.37,31.81,47.14
813,6429.9,16.12,0,27.49,29.54,48.2
814,6434.28,4.39,0,25.84,27.43,48.51
815,6411.35,0,22.93,24.0,27.11,46.95
816,6394.29,0,17.06,22.28,26.39,45.78
817,5788.61,0,605.68,20.69,67.77,23.39
818,5686.54,0,102.07,19.21,70.22,21.48
819,5609.96,0,76.58,17.84,70.67,20.16
820,5599.19,0,10.76,16.57,66.39,19.97
821,5638.86,39.67,0,18.22,61.65,22.81
822,4889.2,0,749.66,16.91,110.8,13.24
823,4450.71,0,438.49,15.71,134.2,10.48
824,4613.45,162.74,0,26.21,124.62,17.38
825,4307.39,0,306.06,24.34,137.58,15.03
826,4376.9,69.52,0,27.56,127.75,17.75
827,3895.84,0,481.07,25.6,152.99,14.33
828,4039.84,144.0,0,34.05,142.06,19.34
829,3811.92,0,227.91,31.62,148.19,17.59
830,3832.92,21.0,0,30.86,137.61,18.32
831,4267.24,434.32,0,59.68,127.78,31.84
832,4279.48,12.23,0,56.29,118.65,32.18
833,4009.69,0,269.79,52.27,129.45,28.76
834,4189.57,179.88,0,61.39,120.2,33.81
835,4124.59,0,64.98,57.0,116.26,32.9
836,3878.84,0,245.75,52.93,125.51,29.66
837,3943.69,64.85,0,53.78,116.54,31.58
838,3751.69,0,192.0,49.94,121.93,29.06
839,3466.76,0,284.93,46.37,133.57,25.77
840,3408.52,0,58.24,43.06,128.19,25.14
841,3424.71,16.18,0,41.14,119.04,25.68
842,3550.55,125.84,0,47.19,110.53,29.92
843,3433.81,0,116.74,43.82,110.98,28.31
844,3378.81,0,55.0,40.69,106.98,27.55
845,3438.1,59.29,0,42.02,99.34,29.73
846,3294.64,0,143.46,39.02,102.49,27.57
847,3216.63,0,78.01,36.23,100.74,26.45
848,3221.98,5.35,0,34.02,93.54,26.67
849,3217.05,0,4.93,31.59,87.21,26.59
850,3506.22,289.17,0,49.99,80.99,38.17
851,3655.78,149.56,0,57.1,75.2,43.16
852,3687.75,31.98,0,55.31,69.83,44.2
853,4065.1,377.35,0,78.31,64.84,54.7
854,3846.23,0,218.87,72.72,75.84,48.95
855,3960.57,114.34,0,75.69,70.43,51.8
856,3941.62,0,18.95,70.28,66.75,51.29
857,4021.99,80.37,0,71.01,61.98,53.39
858,3759.18,0,262.81,65.93,76.33,46.35
859,3781.61,22.43,0,62.83,70.87,46.99
860,3587.7,0,193.91,58.34,79.66,42.27
861,3854.42,266.72,0,73.22,73.97,49.75
862,3778.19,0,76.23,67.99,74.13,47.84
863,3809.73,31.53,0,65.39,68.84,48.71
864,3692.53,0,117.2,60.72,72.29,45.65
865,3794.26,101.73,0,63.65,67.13,48.67
866,3872.17,77.91,0,64.67,62.33,50.92
867,3776.53,0,95.65,60.05,64.71,48.13
868,3815.27,38.74,0,58.53,60.09,49.34
869,3787.31,0,27.96,54.34,57.8,48.46
870,4013.52,226.21,0,66.62,53.67,55.38
871,3989.67,0,23.85,61.86,51.54,54.55
872,3973.59,0,16.08,57.44,49.0,53.96
873,3982.23,8.63,0,53.96,45.5,54.25
874,3623.85,0,358.38,50.1,67.85,42.48
875,3632.85,9.0,0,47.17,63.01,42.81
876,3598.44,0,34.41,43.8,60.96,41.81
877,3495.83,0,102.6,40.67,63.94,38.88
878,3648.05,152.22,0,48.64,59.37,45.03
879,3567.8,0,80.25,45.16,60.86,42.6
880,3597.65,29.85,0,44.07,56.51,43.81
881,3620.98,23.33,0,42.59,52.48,44.8
882,3597.79,0,23.19,39.55,50.39,43.97
883,3674.59,76.79,0,42.21,46.79,47.43
884,3539.17,0,135.42,39.19,53.12,42.46
885,3531.0,0,8.16,36.39,49.91,42.17
886,3571.27,40.26,0,36.67,46.34,44.17
887,3555.7,0,15.57,34.05,44.14,43.55
888,3565.64,9.94,0,32.33,40.99,44.09
889,3564.82,0,0.82,30.02,38.12,44.05
890,3563.61,0,1.21,27.87,35.48,43.99
891,3553.12,0,10.49,25.88,33.7,43.44
892,3432.22,0,120.91,24.03,39.93,37.58
893,3413.38,0,18.84,22.32,38.42,36.74
894,3457.88,44.51,0,23.9,35.68,40.12
895,3431.94,0,25.94,22.2,34.98,38.82
896,3464.49,32.55,0,22.93,32.48,41.38
897,3486.58,22.09,0,22.87,30.16,43.13
898,3454.03,0,32.56,21.24,30.33,41.18
899,3464.0,9.98,0,20.44,28.17,42.05
900,3469.89,5.89,0,19.4,26.16,42.58
901,3405.84,0,64.06,18.01,28.86,38.43
902,3394.01,0,11.82,16.73,27.65,37.69
903,3664.28,270.27,0,34.84,25.67,57.57
904,3667.41,3.13,0,32.57,23.84,57.74
905,3675.69,8.28,0,30.84,22.13,58.21
906,3631.44,0,44.25,28.63,23.71,54.7
907,3633.97,2.52,0,26.77,22.02,54.87
908,3610.06,0,23.9,24.86,22.15,52.87
909,3589.66,0,20.4,23.08,22.03,51.17
910,3601.23,11.57,0,22.26,20.46,52.11
911,3622.59,21.36,0,22.19,18.99,53.88
912,3665.08,42.48,0,23.64,17.64,57.27
913,3886.52,221.44,0,37.77,16.38,69.75
914,3915.01,28.49,0,37.11,15.21,70.93
915,3976.81,61.8,0,38.87,14.12,73.35
916,3934.81,0,42.0,36.1,16.11,69.14
917,3973.64,38.83,0,36.29,14.96,70.81
918,4115.34,141.7,0,43.82,13.89,75.93
919,3742.87,0,372.47,40.69,39.51,50.74
920,3824.68,81.81,0,43.63,36.68,54.32
921,3809.21,0,15.47,40.51,35.17,53.53
922,3813.38,4.17,0,37.92,32.66,53.73
923,3815.61,2.23,0,35.37,30.32,53.84
924,3815.75,0.15,0,32.85,28.16,53.85
925,3819.65,3.89,0,30.78,26.15,54.07
926,3806.95,0,12.69,28.58,25.19,53.16
927,3712.81,0,94.14,26.54,30.11,46.85
928,3852.46,139.65,0,34.62,27.96,55.32
929,3860.51,8.05,0,32.72,25.96,55.76
930,3871.64,11.13,0,31.18,24.11,56.4
931,3861.88,0,9.76,28.95,23.08,55.64
932,3941.6,79.72,0,32.58,21.43,60.32
933,3923.56,0,18.04,30.25,21.19,58.81
934,3860.36,0,63.2,28.09,24.19,53.73
935,3876.48,16.12,0,27.24,22.46,54.8
936,3865.82,0,10.66,25.29,21.62,53.91
937,3876.7,10.88,0,24.26,20.08,54.72
938,3925.46,48.76,0,26.01,18.64,58.25
939,4007.71,82.25,0,30.03,17.31,63.43
940,3980.99,0,26.72,27.88,17.98,60.79
941,3986.71,5.72,0,26.3,16.7,61.16
942,4013.58,26.87,0,26.34,15.51,62.95
943,4045.57,32.0,0,26.74,14.4,65.0
944,3983.32,0,62.25,24.83,17.82,58.23
945,3989.16,5.84,0,23.48,16.54,58.66
946,4008.95,19.79,0,23.21,15.36,60.18
947,3993.39,0,15.55,21.56,15.38,58.37
948,3927.58,0,65.82,20.02,18.98,51.33
949,3938.66,11.08,0,19.38,17.62,52.37
950,4036.16,97.5,0,24.96,16.36,60.4
951,4028.39,0,7.77,23.18,15.75,59.54
952,4103.32,74.93,0,26.87,14.63,64.76
953,4103.86,0.53,0,24.99,13.58,64.79
954,4103.52,0,0.33,23.21,12.63,64.75
955,4146.32,42.8,0,24.61,11.73,67.71
956,4862.23,715.91,0,73.98,10.89,87.16
957,4955.83,93.6,0,75.39,10.12,88.17
958,4899.02,0,56.81,70.0,13.45,83.88
959,5014.96,115.93,0,73.28,12.49,85.44
960,5041.87,26.91,0,69.97,11.6,85.78
961,5176.98,135.11,0,74.62,10.77,87.39
962,5266.89,89.92,0,75.72,10.0,88.33
963,5172.18,0,94.72,70.31,16.05,81.41
964,5308.91,136.73,0,75.05,14.91,83.43
965,5047.79,0,261.11,69.69,32.49,68.2
966,5082.47,34.67,0,67.19,30.17,69.01
967,5072.99,0,9.48,62.39,28.69,68.5
968,5149.31,76.33,0,63.39,26.64,70.41
969,5039.88,0,109.43,58.86,32.56,64.39
970,5213.6,173.72,0,67.06,30.23,68.93
971,5218.96,5.36,0,62.65,28.07,69.06
972,5274.77,55.81,0,62.17,26.07,70.46
973,5280.35,5.59,0,58.12,24.2,70.6
974,5307.69,27.33,0,55.93,22.48,71.33
975,5311.16,3.48,0,52.18,20.87,71.43
976,5380.94,69.77,0,53.44,19.38,73.38
977,5557.93,176.99,0,62.26,18.0,77.58
978,5452.1,0,105.82,57.81,24.27,70.43
979,5203.09,0,249.01,53.68,40.32,57.11
980,5295.85,92.76,0,56.48,37.44,60.13
981,5256.98,0,38.87,52.44,37.54,58.28
982,5257.8,0.83,0,48.75,34.86,58.31
983,5199.76,0,58.05,45.27,36.52,55.35
984,5292.8,93.05,0,48.68,33.91,58.94
985,5354.59,61.78,0,49.62,31.49,61.18
986,5450.71,96.12,0,52.94,29.24,64.42
987,5731.49,280.79,0,69.22,27.15,71.83
988,5803.94,72.45,0,69.45,25.21,73.37
989,5749.32,0,54.62,64.49,27.31,70.25
990,5715.76,0,33.57,59.88,27.76,68.33
991,5841.05,125.3,0,64.55,25.78,71.46
992,5957.86,116.8,0,68.29,23.93,74.05
993,6168.27,210.41,0,78.44,22.22,77.92
994,6370.23,201.96,0,87.26,20.64,80.87
995,7258.26,888.03,0,144.46,19.16,88.29
996,6953.75,0,304.51,134.14,39.55,77.23
997,7805.98,852.23,0,185.43,36.72,83.47
998,7990.06,184.07,0,185.33,34.1,84.46
999,8192.22,202.17,0,186.54,31.66,85.49
1000,7875.91,0,316.31,173.21,51.99,76.91
1001,7343.37,0,532.54,160.84,86.32,65.08
1002,7300.66,0,42.72,149.35,83.2,64.22
1003,8168.73,868.08,0,200.69,77.26,72.2
1004,7976.85,0,191.88,186.35,85.45,68.56
1005,7958.37,0,18.49,173.04,80.67,68.21
1006,7665.8,0,292.57,160.68,95.8,62.65
1007,7861.81,196.02,0,163.21,88.96,64.72
1008,7977.24,115.43,0,159.79,82.6,65.92
1009,8037.63,60.38,0,152.69,76.7,66.56
1010,8631.08,593.45,0,184.18,71.22,72.11
1011,8816.03,184.95,0,184.23,66.14,73.58
1012,8726.98,0,89.06,171.07,67.77,71.62
1013,8650.68,0,76.3,158.85,68.38,69.91
1014,8310.89,0,339.79,147.51,87.77,62.7
1015,8575.65,264.76,0,155.88,81.5,65.67
1016,8554.26,0,21.38,144.75,77.21,65.22
1017,8743.71,189.44,0,147.94,71.69,67.36
1018,8173.63,0,570.07,137.37,107.29,56.15
1019,7683.64,0,490.0,127.56,134.63,48.65
1020,7812.45,128.81,0,127.65,125.01,50.52
1021,7821.12,8.68,0,119.15,116.08,50.65
1022,8036.11,214.98,0,126.0,107.79,53.89
1023,7942.54,0,93.57,117.0,106.77,52.28
1024,7668.03,0,274.51,108.64,118.75,47.78
1025,8002.73,334.7,0,124.79,110.27,53.09
1026,7897.98,0,104.75,115.87,109.88,51.33
1027,8145.06,247.08,0,125.25,102.03,55.11
1028,8227.63,82.57,0,122.2,94.74,56.33
1029,8671.51,443.88,0,145.17,87.97,62.27
1030,8818.61,147.1,0,145.31,81.69,64.01
1031,8978.77,160.16,0,146.37,75.86,65.87
1032,9312.87,334.1,0,159.78,70.44,69.4
1033,9094.02,0,218.85,148.37,81.04,64.68
1034,9285.93,191.91,0,151.48,75.25,66.81
1035,9548.31,262.39,0,159.4,69.87,69.52
1036,10118.36,570.04,0,188.73,64.88,74.42
1037,10704.92,586.56,0,217.15,60.25,78.28
1038,10846.13,141.2,0,211.72,55.95,79.1
1039,11045.55,199.43,0,210.85,51.95,80.23
1040,11808.42,762.87,0,250.28,48.24,83.84
1041,12996.12,1187.7,0,317.24,44.79,87.63
1042,11178.68,0,1817.44,294.58,171.41,63.22
1043,12352.2,1173.51,0,357.36,159.17,69.18
1044,11972.56,0,379.64,331.83,174.92,65.48
1045,10888.1,0,1084.46,308.13,239.88,56.23
1046,10639.05,0,249.05,286.12,240.54,54.33
1047,10822.76,183.72,0,278.81,223.36,55.52
1048,11975.64,1152.87,0,341.24,207.4,62.2
1049,11229.61,0,746.03,316.86,245.88,56.31
1050,10987.25,0,242.36,294.23,245.62,54.5
1051,11279.48,292.23,0,294.09,228.08,56.32
1052,11436.43,156.95,0,284.29,211.79,57.31
1053,12260.28,823.85,0,322.83,196.66,62.14
1054,12544.17,283.88,0,320.05,182.61,63.67
1055,12166.4,0,377.77,297.19,196.55,60.19
1056,11385.06,0,781.34,275.96,238.32,53.66
1057,11804.56,419.5,0,286.22,221.3,56.4
1058,11418.51,0,386.05,265.77,233.07,53.28
1059,10285.46,0,1133.05,246.79,297.35,45.35
1060,10911.35,625.88,0,273.87,276.11,49.8
1061,9538.83,0,1372.52,254.3,354.43,41.78
1062,9657.3,118.48,0,244.6,329.11,42.63
1063,10636.16,978.85,0,297.05,305.6,49.29
1064,10536.57,0,99.59,275.83,290.89,48.67
1065,10774.28,237.72,0,273.11,270.11,50.28
1066,10607.46,0,166.82,253.6,262.73,49.12
1067,10343.32,0,264.15,235.49,262.83,47.26
1068,9936.38,0,406.94,218.67,273.13,44.46
1069,9799.31,0,137.07,203.05,263.41,43.53
1070,9878.23,78.93,0,194.18,244.59,44.26
1071,9846.0,0,32.23,180.31,229.43,44.01
1072,9447.68,0,398.32,167.43,241.49,40.94
1073,9534.76,87.08,0,161.69,224.24,41.9
1074,9510.59,0,24.16,150.14,209.95,41.7
1075,9568.44,57.84,0,143.55,194.95,42.41
1076,10063.0,494.56,0,168.62,181.03,48.23
1077,10361.31,298.32,0,177.89,168.1,51.41
1078,10529.17,167.86,0,177.17,156.09,53.16
1079,10791.2,262.03,0,183.23,144.94,55.83
1080,10951.59,160.39,0,181.6,134.59,57.43
1081,11818.53,866.93,0,230.55,124.97,64.85
1082,11510.16,0,308.36,214.08,138.07,60.79
1083,11970.66,460.49,0,231.68,128.21,64.38
1084,12024.33,53.67,0,218.97,119.05,64.78
1085,11852.56,0,171.77,203.33,122.82,62.34
1086,11327.84,0,524.72,188.81,151.53,55.48
1087,11550.0,222.16,0,191.19,140.7,57.61
1088,11381.24,0,168.76,177.53,142.71,55.44
1089,10903.65,0,477.59,164.85,166.63,49.73
1090,10016.22,0,887.44,153.08,218.11,41.24
1091,10295.88,279.66,0,162.12,202.53,44.46
1092,10324.99,29.12,0,152.62,188.07,44.8
1093,10224.22,0,100.77,141.72,181.83,43.8
1094,10309.87,85.65,0,137.71,168.84,44.92
1095,10895.97,586.1,0,169.74,156.78,51.98
1096,10743.79,0,152.18,157.61,156.45,50.18
1097,10124.06,0,619.73,146.36,189.55,43.57
1098,10127.79,3.73,0,136.17,176.01,43.62
1099,10385.51,257.72,0,144.85,163.43,46.99
1100,10145.01,0,240.5,134.5,168.94,44.33
1101,10090.06,0,54.95,124.9,160.8,43.72
1102,10334.91,244.85,0,133.47,149.31,47.2
1103,10167.89,0,167.02,123.93,150.58,45.15
1104,9753.49,0,414.4,115.08,169.42,40.45
1105,9485.14,0,268.35,106.86,176.49,37.71
1106,9588.99,103.85,0,106.64,163.88,39.42
1107,9607.29,18.3,0,100.33,152.18,39.73
1108,9729.27,121.98,0,101.88,141.31,41.89
1109,10323.02,593.76,0,137.01,131.21,51.08
1110,10620.17,297.14,0,148.45,121.84,54.92
1111,10573.52,0,46.65,137.85,116.47,54.2
1112,10570.25,0,3.27,128.0,108.38,54.15
